Gene,SA3170,SA3173,SA3309,SA3326,SA3331,SA3336,SA3174,SA3195,SA3198,SA3318,SA3337,SA3338,,baseMean,log2FoldChange (LUAD/AdenomaG),lfcSE,pvalue,padj,ENTREZ_ID,Gene_name
Spsb4,4.186609218,4.192200923,2.934150337,2.451729173,2.702645796,2.958442218,2.958502911,4.926276559,2.196767939,4.27780228,2.162354033,3.603169944,,11.8896616,0.089199925,0.334238736,0.614966833,0.79493719,211949,splA/ryanodine receptor domain and SOCS box containing 4
Sptan1,12.22037633,12.48019027,12.67456357,12.76201735,12.67311124,12.1404818,12.95326041,12.12085104,12.42708865,13.28638652,12.16587195,12.11922808,,5995.185019,0.053739374,0.201951429,0.745610604,0.876430725,20740,"spectrin alpha, non-erythrocytic 1"
Sptb,0.186609218,4.592738853,4.256078432,4.28823044,4.162077415,9.854990869,2.736110489,2.493317152,2.196767939,3.915232201,2.969708955,0.143738326,,87.39984619,-4.035004359,1.18879416,NA,NA,20741,"spectrin beta, erythrocytic"
Sptbn1,13.16048592,13.90424637,14.14146976,13.98957156,13.83434202,13.40818044,13.98769152,13.21219247,13.69686289,14.08327747,12.57571751,13.12101825,,12974.02887,-0.171042984,0.23082792,0.373432033,0.60634264,20742,"spectrin beta, non-erythrocytic 1"
Sptbn2,8.526459221,7.323131793,6.978544457,8.187406071,7.668430081,7.830567395,8.643001085,6.56370648,8.486786785,7.026740516,7.762266876,6.97662834,,225.3421774,-0.025645865,0.27550894,0.891217464,0.9522354,20743,"spectrin beta, non-erythrocytic 2"
Sptbn4,4.356534219,4.248784451,3.634590055,2.64437425,2.024573891,4.151087295,4.543465411,5.258851898,4.196767939,3.915232201,4.68591599,3.603169944,,17.74413377,0.351497751,0.401723498,0.123076263,0.303931269,80297,"spectrin beta, non-erythrocytic 4"
Sptlc1,11.09500184,10.8965196,10.8641484,10.85990725,10.98631296,11.01139835,10.74547259,10.6978883,10.93401528,10.26396035,10.30828618,10.89946048,,1804.243796,-0.260633189,0.137406495,0.041518359,0.145027234,268656,"serine palmitoyltransferase, long chain base subunit 1"
Sptlc2,12.29774489,12.14709514,12.2636664,12.22180308,12.33382285,11.96165893,12.60929824,12.54425412,12.37200559,11.00117881,11.87273,12.18402805,,4699.256823,-0.015821791,0.201465268,0.924073017,0.96639251,20773,"serine palmitoyltransferase, long chain base subunit 2"
Sptssa,9.708209658,9.703162843,9.627637295,9.268255741,9.237921173,9.606414516,8.993498332,10.12558537,9.620934228,9.656699187,9.855840991,9.752917064,,789.322605,0.137729911,0.17126672,0.369774689,0.603469003,104725,"serine palmitoyltransferase, small subunit A"
Sptssb,7.57031351,5.192200923,1.934150337,5.036691673,5.024573891,4.543404719,8.630928252,8.82960054,7.774196767,5.152271398,8.60943726,9.730578114,,222.094483,2.485339075,0.785752492,0.0000613,0.000977977,66183,"serine palmitoyltransferase, small subunit B"
Spty2d1,9.084454674,9.544111884,10.01496786,10.26367721,9.562180583,9.463970251,10.32232479,9.528941062,9.730097671,9.993573652,8.705385854,9.875057357,,854.9956041,0.042747458,0.222895239,0.814324763,0.912699567,101685,SPT2 chromatin protein domain containing 1
Spx,1.186609218,3.635807575,3.393581957,1.966302346,3.403085514,3.958442218,1.151147988,4.341314058,3.004122861,5.915232201,3.969708955,1.728700827,,13.75766475,0.218617135,0.415368259,0.199751859,0.416929363,319552,spexin hormone
Sqle,8.883576744,9.724517883,8.997545419,8.187406071,9.235975529,7.321012297,9.907704311,9.14005585,9.210788409,10.20985295,9.720774747,11.13100234,,772.6605858,0.873936124,0.444933703,0.005229489,0.032010049,20775,squalene epoxidase
Sqrdl,11.15311467,10.38281578,9.994846269,10.98922493,10.07442244,10.81375567,10.86281496,10.52674015,10.66029231,9.50448206,11.33290507,11.33047161,,1698.389216,0.111968442,0.247844892,0.555483969,0.754760856,NA,NA
Sqstm1,13.38428666,12.96421851,13.0240973,13.40530206,13.10499172,13.20755567,12.97092792,12.18540953,12.44884198,12.56679649,12.1630583,12.61997823,,7613.17246,-0.624343734,0.162237375,0.0000311,0.00057371,18412,sequestosome 1
Sra1,11.04692027,10.17222622,9.883977048,10.0548256,9.815085303,10.5763032,10.0951279,10.67620804,10.34524452,9.766088761,10.89197478,11.11240512,,1393.463986,0.151266389,0.234654468,0.417139741,0.646715241,24068,steroid receptor RNA activator 1
Srbd1,8.666389482,8.339507622,8.477182158,8.801721186,8.551268737,8.556228759,8.798606415,8.748817885,8.770415126,8.534142033,8.732209642,8.442946344,,395.0432554,0.095993529,0.114437687,0.379658157,0.611556843,78586,S1 RNA binding domain 1
Src,11.0414776,10.98973276,11.15634148,11.12667803,11.23158821,10.9340855,11.6859372,11.24352166,11.64126523,11.98631143,11.59750337,11.65202831,,2692.383355,0.537396844,0.127194531,0.00000841,0.000189079,20779,Rous sarcoma oncogene
Srcap,11.39728056,11.37846376,11.84479307,11.90705639,11.73538032,11.83232571,12.52510064,11.49500682,12.25137226,12.02188861,11.56643117,11.75476312,,3686.476951,0.227979567,0.18674991,0.155999138,0.355448422,100043597,Snf2-related CREBBP activator protein
Srcin1,9.880096175,9.350861099,9.083897457,9.318566519,9.699825277,10.49981545,8.713390413,8.597653811,8.576146306,7.456605432,9.786235523,7.851097458,,627.8681301,-0.791053094,0.393070521,0.005467515,0.033135788,56013,SRC kinase signaling inhibitor 1
Srd5a1,6.85903456,6.133307234,6.042674794,6.244287093,6.178379227,6.151087296,10.95042961,8.994756297,8.934860198,9.110692294,9.893673064,10.43605996,,528.2761866,3.568626734,0.363546513,4.90E-24,8.10E-21,78925,steroid 5 alpha-reductase 1
Srd5a3,9.393623538,9.570712547,9.850029716,9.313259235,9.621509034,9.285513616,9.039891237,9.277297565,9.349052781,9.059161993,9.678053872,9.372557016,,684.8636507,-0.181455355,0.145261899,0.175774693,0.38359068,57357,steroid 5 alpha-reductase 3
Srebf1,11.85947649,11.71544922,11.94956539,11.73051048,12.22179058,11.47245173,11.60801573,11.00427907,11.52992329,10.86610049,11.1881857,11.25226278,,3068.496115,-0.523262439,0.171797912,0.000783486,0.007364059,20787,sterol regulatory element binding transcription factor 1
Srebf2,11.10472707,11.40943164,11.52567268,11.20040124,11.66662558,10.79494349,11.89472018,10.97954883,11.59337272,11.85858426,10.98412802,12.4569048,,2960.790928,0.303276862,0.241820414,0.118942513,0.29705084,20788,sterol regulatory element binding factor 2
Srek1,10.1523935,10.06601412,10.27288672,10.26184172,10.26488822,10.80572332,10.14408633,10.50789562,10.17690752,10.44995195,11.32914478,9.835481845,,1360.490663,0.119162768,0.212107194,0.502976388,0.715519926,218543,splicing regulatory glutamine/lysine-rich protein 1
Srek1ip1,9.361534901,8.961972663,8.902817131,8.781365363,8.563732702,9.34584415,8.678624995,9.51123906,9.489089572,9.165869001,10.15387588,9.586681821,,620.4087505,0.382957364,0.232560433,0.045807719,0.155415353,67288,splicing regulatory glutamine/lysine-rich protein 1interacting protein 1
Srf,9.885313885,9.934207134,10.18917891,9.996417677,10.02118861,10.37267442,10.01688126,9.528941062,9.860326043,10.47419949,10.08121727,9.905289558,,1053.920486,-0.058969073,0.152589408,0.672261994,0.83246732,20807,serum response factor
Srfbp1,7.535337372,7.28981172,7.343541273,7.399261753,7.396132753,7.427211701,7.508699994,7.786098901,7.580472231,7.677732887,7.301905386,8.298556435,,190.4512343,0.280807342,0.170062787,0.065410175,0.19890131,67222,serum response factor binding protein 1
Srgap1,7.921318838,8.213680651,8.058271649,8.277369448,8.02005841,8.243844437,9.730463926,8.409793796,8.514180552,9.105056759,8.233816396,9.527442618,,401.9774587,0.782012457,0.275668536,0.000721431,0.006912031,117600,SLIT-ROBO Rho GTPase activating protein 1
Srgap2,9.559474278,9.880381282,9.988076218,9.891114849,9.872570798,10.02606864,10.11693227,9.754471824,9.331194259,10.10223072,9.565366057,9.419862731,,900.2017693,-0.107690127,0.157347287,0.449993914,0.67340237,14270,SLIT-ROBO Rho GTPase activating protein 2
Srgap3,6.356534219,6.767513253,6.804515057,6.699656685,6.560626791,5.98397731,9.482064867,6.102126394,7.696613826,9.713356797,7.007844084,7.611343876,,226.6084453,1.639198345,0.562011654,0.000187304,0.002374765,259302,SLIT-ROBO Rho GTPase activating protein 3
Srgn,10.30555029,10.85269605,10.13136703,10.14521613,10.10672293,9.697981755,10.38716218,10.09916702,10.04695478,10.45660543,9.902134643,10.06706581,,1185.898586,-0.060935215,0.173444957,0.693982248,0.845809107,19073,serglycin
Sri,11.46680001,11.35971943,11.11281519,11.17575571,11.07985633,11.20840217,11.18594695,11.57546619,11.41714627,11.20459243,12.45035492,12.64159016,,3081.667349,0.494430218,0.267629283,0.01996443,0.086428887,109552,sorcin
Srl,5.044590213,6.355699656,6.563506958,5.966302345,6.332002416,12.03640236,7.070011226,7.016879107,7.004122861,5.889236992,5.862793751,5.97662834,,427.1586874,-0.38954059,0.735271099,NA,NA,106393,sarcalumenin
Srm,8.951480809,8.953486197,8.718785183,8.889926957,8.648089633,8.468499909,9.027664935,9.277297565,9.432782131,9.68907786,9.247162421,9.542482018,,554.5274969,0.562574023,0.147578322,0.0000438,0.000746448,20810,spermidine synthase
Srms,7.748851642,6.430987783,6.393581956,6.344813969,6.287608297,6.751000138,5.906035491,6.912856044,7.207995194,4.195340119,6.862793751,6.074475663,,98.5810065,-0.131743669,0.303916774,0.500054239,0.713260006,20811,src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites
Srp14,11.89137746,11.55747352,10.95582438,11.15365442,10.95767437,11.7854446,10.80219968,11.32303989,11.05630273,10.96663538,11.76366056,11.09210556,,2561.206933,-0.173513845,0.202380106,0.308880262,0.543110823,20813,signal recognition particle 14
Srp19,10.34142733,9.979842338,9.873729552,9.961786864,9.433964827,10.14402563,9.530526356,10.3575033,10.01054913,9.964302807,10.97131821,10.54034311,,1137.06068,0.241435309,0.219913678,0.186234211,0.398010627,66384,signal recognition particle 19
Srp54a,4.186609218,5.355699656,4.792131332,4.103805869,5.162077415,4.610518914,5.105344299,4.871828775,4.518696034,4.862764781,1.162354034,3.143738326,,24.2574262,-0.137158735,0.328572499,0.470260518,0.689900301,24067,signal recognition particle 54A
Srp68,10.76969199,10.73878675,10.69819255,10.938995,10.75996067,10.68149363,10.43539374,10.6791837,10.96163953,10.51408228,10.35711089,11.12173369,,1706.38051,-0.051685714,0.140339561,0.683263074,0.839880178,217337,signal recognition particle 68
Srp72,11.75836186,11.69809185,11.82821018,11.78935107,11.74738142,11.4272117,11.66141766,11.56799384,11.95207283,11.63633139,12.40046017,11.84157468,,3554.314459,0.135904796,0.148609215,0.317833917,0.552782258,66661,signal recognition particle 72
Srp9,11.16388914,11.18587529,10.80605558,10.54599541,10.6274583,10.87047612,10.37756018,10.88906548,10.65003857,10.62653043,11.59123759,10.91192265,,1899.177336,0.006616818,0.188072462,0.970175153,0.987678929,27058,signal recognition particle 9
Srpk1,9.400928339,9.476122696,9.409883768,9.730510476,9.555955352,9.536949696,10.42027467,9.897607216,9.811477783,10.41849006,10.07524337,9.796583299,,914.4178476,0.530173932,0.150016732,0.000141743,0.001888346,20815,serine/arginine-rich protein specific kinase 1
Srpk2,10.18942423,10.32724321,10.36041509,10.6969423,10.48728064,10.43648951,10.43770575,10.30324602,10.40987216,10.4599207,10.87488103,9.987659377,,1380.064455,0.009576936,0.144189977,0.943975203,0.975978054,20817,serine/arginine-rich protein specific kinase 2
Srpk3,2.508537313,4.192200923,2.256078432,1.966302346,3.790108638,5.642940392,2.736110489,2.171389057,2.78173044,3.27780228,2.162354033,0.143738326,,10.81508535,-0.484255361,0.688634652,0.040700671,0.143406672,56504,serine/arginine-rich protein specific kinase 3
Srpr,11.74741969,12.36272692,12.49089586,12.03454321,12.17355882,11.66629433,12.17732559,11.75775975,12.20554669,11.73905433,11.6711392,11.83460934,,4139.644102,-0.167093954,0.165549117,0.270844658,0.503641293,67398,signal recognition particle receptor ('docking protein')
Srprb,10.32616057,10.90259412,11.09465208,10.5124251,10.78412923,10.18313302,10.1735158,10.21578318,10.34397286,10.35699073,9.685915989,10.17164432,,1391.991251,-0.432657532,0.183910458,0.007991898,0.044473261,20818,"signal recognition particle receptor, B subunit"
Srpx,4.94149672,5.65686919,5.393581956,5.198963102,5.403085514,4.543404719,5.23861083,4.078279652,4.004122861,6.876061603,3.332279035,3.728700826,,36.42239254,-0.028145613,0.321094015,0.87132492,0.941999964,51795,sushi-repeat-containing protein
Srpx2,6.490389966,6.177701354,6.563506958,7.175755711,6.633383134,6.454868044,7.093662494,6.857889584,6.518696034,7.794377806,6.701512845,7.086252831,,116.2240649,0.341903466,0.243231707,0.08096296,0.230028218,68792,"sushi-repeat-containing protein, X-linked 2"
Srr,9.140805528,8.966197248,8.962056334,8.927462604,9.157973017,9.072928233,8.459487019,8.171389057,8.623032694,8.341496955,7.855840991,7.91192265,,415.9558596,-0.745611343,0.153994328,0.000000257,0.0000107,27364,serine racemase
Srrd,7.914529672,7.368523696,7.473309148,7.167936207,7.367981713,7.809298778,6.62688142,7.400207747,7.396440283,7.287786368,7.890274488,7.690632786,,179.4878194,-0.078616651,0.197135439,0.640843726,0.812447998,70118,SRR1 domain containing
Srrm1,11.36465155,11.45260302,11.41291996,11.37229471,11.67454854,11.38170823,11.68788088,11.3599779,11.78454545,11.55754182,11.89494547,11.70979236,,3031.822582,0.212620517,0.109025095,0.041526579,0.145027234,51796,serine/arginine repetitive matrix 1
Srrm2,12.5880221,12.39422677,12.54332908,12.81929993,12.90476962,12.94347091,13.12502469,12.70933542,13.04636851,12.91925197,13.5212799,12.54034311,,7486.134811,0.251111437,0.171010754,0.098417896,0.261864576,75956,serine/arginine repetitive matrix 2
Srrt,10.52645922,10.69682132,10.32861303,10.53994953,10.73124257,10.65888194,10.65198987,10.81163399,10.68962256,11.03861462,11.65119838,10.97741907,,1801.68578,0.369435623,0.176922411,0.019193035,0.083817505,83701,serrate RNA effector molecule homolog (Arabidopsis)
Srsf1,11.37643378,11.85810528,11.80797891,12.17794733,11.5864346,11.62580724,11.74780366,12.21030805,11.88894752,12.22064256,12.10962569,12.03779817,,3849.406581,0.251662609,0.147478672,0.064157306,0.196046997,110809,serine and arginine-rich splicing factor 1
Srsf10,10.29382629,10.79567891,10.83652545,10.9651748,10.51000072,10.87815685,10.63395595,11.26083954,10.61672812,10.86693322,10.79353109,10.56159084,,1747.32381,0.064969298,0.152845564,0.639663843,0.811943364,14105,serine and arginine-rich splicing factor 10
Srsf11,11.33952779,11.05366009,11.03086549,11.01014989,11.06678045,11.68636267,10.88501071,11.42523654,11.20239249,11.56166233,12.37970594,11.23517371,,2672.721467,0.229779902,0.221943207,0.208365421,0.427832278,69207,serine and arginine-rich splicing factor 11
Srsf2,11.6439901,11.76509059,11.26282526,11.50662415,11.60049125,11.46963011,11.36364437,11.80302086,11.6324382,11.70313476,11.97573442,11.9494822,,3224.084834,0.182481023,0.129132063,0.13290398,0.319607491,20382,serine and arginine-rich splicing factor 2
Srsf3,11.86872598,11.88094079,11.59592844,11.75648791,11.51000072,11.95400749,11.62078981,12.14831112,11.9348602,11.93839249,12.213223,12.05513031,,3790.259785,0.206713633,0.125587213,0.080313846,0.228772942,20383,serine and arginine-rich splicing factor 3
Srsf4,10.56490407,10.43098778,10.53777668,10.42655344,10.62820024,10.56153865,10.01688126,10.03402641,10.25881408,10.18469288,10.50109042,9.976628339,,1315.208072,-0.331932078,0.110419566,0.001621824,0.013134761,57317,serine and arginine-rich splicing factor 4
Srsf5,11.97695771,12.20253321,11.10470137,11.21375521,12.25651504,11.69315184,11.50429481,12.06847819,11.68259725,11.15500119,12.02344094,12.01448833,,3549.483868,-0.022324111,0.207275095,0.899460848,0.955276302,20384,serine and arginine-rich splicing factor 5
Srsf6,11.55019646,11.80130577,11.45280349,11.49260595,11.71387305,11.9084773,11.46005579,12.46830526,11.82521348,11.71150362,12.50220404,11.91109518,,3714.560287,0.309996545,0.189346957,0.063822535,0.195258691,67996,serine and arginine-rich splicing factor 6
Srsf7,10.20758916,10.55186265,10.25156295,10.66882137,10.2281666,10.80393227,10.21589075,11.11902599,10.55541914,10.83068481,11.35279605,10.76304128,,1634.208586,0.314474968,0.194853458,0.06295001,0.193281282,225027,serine and arginine-rich splicing factor 7
Srsf9,10.45690454,10.53702942,10.26394668,10.34827782,10.31919464,10.40256971,10.4026304,10.58713082,10.63347948,10.84596954,11.24716242,10.67998554,,1537.337981,0.332054863,0.144175319,0.012832595,0.063068159,108014,serine and arginine-rich splicing factor 9
